0,21.633,22.472,20,23.345,21.213,18.439,19.799,21.26,21.26,18.439,20.518,19.799,20.518,19.799,18.385,20.616,19.105,18.385,18.439,19.105,17.692,17.692,17.692,17.692,18.385,16.971,0,16.279,16.279,17.029,16.401,16.401,17.029,16.401,16.401,16.401,16.125,15.811,16.125,14.765,15.652,17,16.553,16.155,16.155,16.155,16.155,15.232,15.232,15.524,15.232,17.088,17.088,2.554,2.578,2.498,2.386,2.356,2.433,2.356,2.423,2.29,2.433,2.391,2.356,2.391,2.356,2.356,2.459,2.393,2.356,2.279,2.319,2.316,2.316,2.316,2.396,2.356,2.356,0,2.4,2.4,2.439,2.486,2.486,2.439,2.486,2.486,2.486,2.622,2.536,2.622,2.648,2.678,2.652,2.705,2.761,2.761,2.761,2.761,2.737,2.737,2.881,2.737,2.783,2.783
0,22.472,20.809,22.804,21.213,29.411,24.083,21.26,19.799,20.518,20.518,19.799,19.105,20.518,19.209,18.439,21.213,19.105,19.849,20,19.209,17.804,19.209,18.601,18.439,18.439,18.601,0,17.205,19.849,16.279,17.804,18.439,17.029,17.692,16.279,17.692,16.971,17.029,16.279,16.279,17.692,16.401,17.205,15.811,15.62,15.811,16.643,16.401,15.62,17.493,17.493,16.125,17,-2.134,-2.185,-2.232,-2.356,-2.187,-2.415,-2.29,-2.356,-2.391,-2.391,-2.356,-2.393,-2.391,-2.467,-2.433,-2.356,-2.393,-2.428,-2.498,-2.467,-2.476,-2.467,-2.509,-2.433,-2.433,-2.509,0,-2.521,-2.428,-2.4,-2.476,-2.433,-2.439,-2.396,-2.4,-2.396,-2.356,-2.273,-2.313,-2.313,-2.316,-2.226,-2.191,-2.176,-2.266,-2.176,-2.142,-2.226,-2.266,-2.111,-2.111,-2.09,-2.061
0,21.095,22.091,20,24.021,20.1,21,22.023,22.091,23.087,20.224,23.087,21.378,20.396,22.361,19.647,20.616,22.361,17.263,19.416,18.682,18.439,18.682,17.464,19.647,18.682,18.248,0,19.416,20.396,19.416,17.117,17.464,18.248,18.248,16.279,17.117,17.117,17.029,16,17,18.028,16,17,16,18.111,16.031,15.133,16.125,17.029,16.125,17.263,18.111,19.235,1.666,1.661,1.571,1.529,1.67,1.571,1.525,1.48,1.484,1.422,1.484,1.383,1.373,1.391,1.313,1.326,1.391,1.396,1.363,1.3,1.352,1.3,1.34,1.313,1.3,1.406,0,1.363,1.373,1.363,1.454,1.34,1.406,1.406,1.385,1.454,1.454,1.512,1.571,1.571,1.515,1.571,1.571,1.571,1.681,1.633,1.703,1.695,1.63,1.695,1.745,1.681,1.727
0,20.248,21.471,20.125,17.493,23.087,18.028,20.248,20.616,18.682,19.416,19.647,18.682,19.647,18.439,18.439,20.396,17.72,18.682,18.248,17.117,16.492,17.117,16.492,17.464,18.439,17.464,0,17.263,16.763,16.492,18.028,14.318,16.763,16.763,16.155,16.763,16.155,16.553,14.866,15.652,16.553,15.264,16.125,17.493,15.264,13.892,16.643,15.652,15.264,15.811,15.811,16.125,15.62,2.145,2.055,2.034,2.111,1.879,1.91,1.924,1.816,1.842,1.778,1.828,1.842,1.828,1.789,1.789,1.768,1.857,1.842,1.736,1.688,1.816,1.688,1.816,1.802,1.789,1.802,0,1.745,1.874,1.816,1.91,1.782,1.874,1.874,1.951,1.874,1.951,2.007,1.914,2.034,2.007,2.122,2.09,2.111,2.122,2.099,2.142,2.034,2.122,2.176,2.176,2.09,2.266
0,21.024,21.19,22.847,18.028,21.471,21.19,18.974,18.439,20.616,20.396,20.616,20.396,20.224,19.647,18.111,21.84,18.248,19.416,19.416,18.028,19.105,19.235,17.117,17.263,18.248,18.248,0,19.416,17.464,16.279,17.464,16.279,17.464,17.263,18.439,18.385,16.763,18.385,16.763,14.866,16.155,17,16.553,17.889,16.125,16.553,17,16.125,17.493,16.643,16.401,17.205,16.401,-2.699,-2.805,-2.737,-2.802,-2.657,-2.805,-2.82,-2.923,-2.897,-2.944,-2.897,-2.944,-2.993,-2.884,-3.031,-2.863,-2.976,-2.934,-2.934,-3.086,-3.037,-2.985,-3.024,-2.967,-2.976,-2.976,0,-2.934,-2.911,-2.956,-2.911,-2.956,-2.911,-2.967,-2.923,-2.751,-2.839,-2.751,-2.839,-2.799,-2.761,-2.652,-2.705,-2.678,-2.622,-2.705,-2.652,-2.622,-2.601,-2.57,-2.486,-2.521,-2.486
0,19.105,22.023,20,19.235,20.025,22.091,18.111,19.416,20.396,19.105,20.616,19.416,18.248,18.439,18.439,19.235,18.439,18.439,18.439,16.492,17.72,17.464,15.133,17.263,18.439,18.439,0,17.464,16.279,16.279,16.125,17.117,16.031,16.125,16.125,16.125,15.033,16.125,14,14.036,16.031,16.125,16.031,15.033,15.133,14.036,15.524,14.142,14.318,16.279,16.279,14.56,16.279,0.105,0.045,0,-0.157,-0.05,-0.091,-0.111,-0.207,-0.197,-0.105,-0.245,-0.207,-0.165,-0.219,-0.219,-0.157,-0.219,-0.219,-0.219,-0.245,-0.286,-0.231,-0.133,-0.175,-0.219,-0.219,0,-0.231,-0.185,-0.185,-0.124,-0.117,-0.062,-0.124,-0.124,-0.124,-0.067,-0.124,0,0.071,0.062,0.124,0.062,0.067,0.133,0.071,0.261,0.142,0.211,0.185,0.185,0.278,0.185
0,22.472,25.06,23.022,26.926,24.083,24.042,21.213,24.759,22.627,21.213,23.345,23.345,22.672,22.627,22.672,24.839,21.26,21.26,21.26,19.849,19.849,22.023,19.209,21.26,20.518,21.26,0,18.439,17.692,18.385,16.279,19.105,19.105,19.105,17.692,20.616,17.029,17.205,17.804,17.205,19.209,17.804,18.358,17.493,19.235,17,17.889,17.493,17,15.652,16.553,17.889,18.385,-0.563,-0.499,-0.6,-0.547,-0.727,-0.785,-0.785,-0.757,-0.785,-0.785,-0.816,-0.816,-0.848,-0.785,-0.848,-0.871,-0.852,-0.852,-0.852,-0.857,-0.857,-0.882,-0.896,-0.852,-0.82,-0.852,0,-0.862,-0.825,-0.785,-0.742,-0.822,-0.748,-0.822,-0.825,-0.682,-0.702,-0.62,-0.666,-0.62,-0.675,-0.666,-0.512,-0.54,-0.487,-0.49,-0.464,-0.54,-0.49,-0.464,-0.437,-0.464,-0.391
0,18.439,19.647,17.72,18.974,17,18.974,19.313,19.313,19.698,19.313,18.385,18.788,18.788,17.889,18.788,17,17.464,17.889,17,17.464,16.125,18.358,16.125,16.553,18.358,15.652,0,17.464,16.155,15.652,16.155,15.811,17.464,15.232,14.866,14.866,14.56,15.524,15.524,15.524,15.297,14.56,15.133,13.153,16.125,14.036,15.033,16.031,15.133,15.133,14,16.031,16,-1.789,-1.828,-1.857,-1.893,-2.061,-1.893,-1.942,-1.942,-1.989,-1.942,-1.961,-2.011,-2.011,-2.034,-2.011,-2.061,-1.983,-2.034,-2.061,-1.983,-2.09,-2.083,-2.09,-2.007,-2.083,-2.034,0,-1.983,-1.951,-2.034,-1.951,-1.893,-1.983,-1.976,-1.914,-1.914,-1.849,-1.831,-1.831,-1.831,-1.768,-1.849,-1.703,-1.723,-1.695,-1.642,-1.637,-1.633,-1.703,-1.703,-1.571,-1.633,-1.571
0,22.023,21.26,24.083,21.932,21.213,21.213,22.023,19.849,20.616,22.023,21.932,22.023,20.616,22.023,20.616,21.401,19.416,21.633,20.616,21.095,20.248,20.809,20.248,19.416,19.416,18.028,0,18.028,17.205,16.401,17.804,16.643,17.804,17.029,17.029,16.279,16.279,17.029,17.692,16.401,17.692,16.279,17.029,17.029,16.401,18.439,17.205,17.205,17.804,18.028,18.868,16.643,18.028,-2.26,-2.29,-2.297,-2.324,-2.356,-2.356,-2.453,-2.428,-2.459,-2.453,-2.388,-2.453,-2.459,-2.453,-2.459,-2.489,-2.539,-2.554,-2.459,-2.593,-2.567,-2.527,-2.567,-2.539,-2.539,-2.554,0,-2.554,-2.521,-2.486,-2.476,-2.57,-2.476,-2.439,-2.439,-2.4,-2.313,-2.273,-2.316,-2.226,-2.316,-2.313,-2.273,-2.273,-2.226,-2.279,-2.191,-2.191,-2.237,-2.159,-2.129,-2.142,-2.159
0,20.881,20.881,22.136,23.409,23.087,20.248,23.259,19.313,21.024,20.591,21.095,21.633,20.248,18.601,19.723,20.591,18.868,19.723,19.235,20.248,17.804,19.235,18.868,18.358,18.868,18.868,0,18.868,18.358,17,16.492,18.788,17.464,17,17,19.313,14.866,15.524,14.866,13.928,15.297,17.464,16.763,17.72,15.133,17.263,19.647,18.028,17.117,16.031,17.464,16.031,16.492,2.85,2.85,2.82,2.793,2.834,2.789,2.697,2.771,2.699,2.634,2.593,2.554,2.567,2.509,2.61,2.634,2.583,2.61,2.655,2.567,2.476,2.655,2.583,2.629,2.583,2.583,0,2.583,2.629,2.652,2.897,2.702,2.729,2.652,2.652,2.771,2.799,2.881,2.799,2.774,2.944,2.911,2.839,2.856,3.009,2.967,2.884,2.802,3.024,3.079,2.911,3.079,2.897
0,18.868,19.723,21.024,21.633,20.809,20.125,19.698,18.385,19.925,18.028,19.925,20.248,19.925,18.974,18.974,17.72,18.028,18.682,16.763,17.72,16.763,17.72,18.028,17.088,18.028,18.385,0,16.763,17.889,15.811,17,16.553,15.652,16.553,16.155,14.765,15.652,12.53,17.804,23.324,13.416,10.63,16.401,17.205,9.22,14.213,16.279,19.235,15,17.804,15,16.279,15.62,-2.583,-2.61,-2.699,-2.554,-2.527,-2.678,-2.723,-2.751,-2.836,-2.802,-2.836,-2.789,-2.836,-2.82,-2.82,-2.856,-2.802,-2.871,-2.839,-2.856,-2.839,-2.856,-2.802,-2.783,-2.802,-2.751,0,-2.839,-2.678,-2.82,-2.652,-2.705,-2.678,-2.705,-2.761,-2.648,-2.678,-2.642,-2.476,-2.601,-2.678,-2.423,-2.226,-2.521,-2.279,-2.456,-2.313,-2.655,-2.498,-2.476,-2.498,-2.4,-2.266
0,9.22,9.899,10,10.63,8.485,8.944,9.434,8.944,9.434,9.434,8.944,10.296,8.944,8.944,8.062,8.944,8.544,8.944,8.944,8.944,8.944,8.544,8.544,8.944,8.062,8.544,0,7.616,8.544,8.062,7.616,8.544,8.062,8.062,8.062,8.062,7.211,7.81,7.211,7.211,7.81,8.062,7.211,6.403,7.81,7.211,7.211,7.071,7.81,7.071,7.81,7.81,7.071,-2.433,-2.356,-2.498,-2.423,-2.356,-2.678,-2.583,-2.678,-2.583,-2.583,-2.678,-2.634,-2.678,-2.678,-2.622,-2.678,-2.783,-2.678,-2.678,-2.678,-2.678,-2.783,-2.783,-2.678,-2.622,-2.783,0,-2.737,-2.783,-2.622,-2.737,-2.783,-2.622,-2.622,-2.622,-2.622,-2.554,-2.447,-2.554,-2.554,-2.447,-2.622,-2.554,-2.467,-2.447,-2.554,-2.554,-2.356,-2.447,-2.356,-2.447,-2.447,-2.356
0,21.095,20.025,18,21.024,18.111,20.1,18.111,17.117,18.439,18.248,20.1,18.248,18.439,18.439,17.263,18.439,17.464,17.464,16.492,16.492,16.492,17.464,15.524,16.492,17.72,15.524,0,16.492,15.297,15.524,15.133,15.297,15.297,15.297,15.133,13.153,14.036,15,14.036,15.033,15.033,14.036,14,15.033,14.142,15.033,13.153,15.133,15.033,13.153,14.318,15.297,14.56,1.666,1.621,1.571,1.523,1.46,1.471,1.46,1.454,1.352,1.406,1.471,1.406,1.352,1.352,1.396,1.352,1.34,1.34,1.326,1.326,1.326,1.34,1.31,1.326,1.285,1.31,0,1.326,1.373,1.31,1.438,1.373,1.373,1.373,1.438,1.418,1.499,1.571,1.499,1.504,1.504,1.642,1.571,1.637,1.713,1.637,1.723,1.703,1.637,1.723,1.782,1.768,1.849
0,18.385,19.698,19.698,18.974,19.698,20.881,18.439,19.235,19.416,20.1,20.224,19.105,18.248,19.105,18.111,20.396,18.028,19.235,18.111,17.029,17.029,17.029,18.111,17.117,17.029,16.125,0,16.279,17.117,16.279,15.297,15.133,16.125,16.279,15.297,15.524,14.56,16.155,15.811,14.866,14.866,14.866,14.866,15.652,14.318,15.232,14.318,16.553,13,15.264,15,15.811,15.264,-1.18,-1.153,-1.153,-1.249,-1.153,-1.279,-1.352,-1.414,-1.363,-1.471,-1.422,-1.466,-1.406,-1.466,-1.46,-1.373,-1.515,-1.414,-1.46,-1.512,-1.512,-1.512,-1.46,-1.454,-1.512,-1.446,0,-1.385,-1.454,-1.385,-1.373,-1.438,-1.446,-1.385,-1.373,-1.31,-1.292,-1.19,-1.249,-1.228,-1.228,-1.228,-1.228,-1.107,-1.138,-1.166,-1.138,-1.134,-1.176,-1.019,-0.927,-0.965,-1.019
0,21.541,21.024,20.248,24.166,22.472,19.235,19.723,19.416,18.601,17.804,18.868,19.416,19.849,19.416,17.804,18.028,17.804,17.205,16.401,15.811,17.205,16.401,16.279,16.643,17.804,17.205,0,17.205,16.643,17.493,16.125,15.811,15.652,16.125,16.125,15.652,16.553,14.866,15.232,14.866,14.866,14.866,15.524,17.088,15.133,15.524,14.56,14.56,15.297,15.524,14.318,14.036,16.031,-1.951,-2.013,-1.924,-1.997,-2.134,-2.058,-2.103,-2.173,-2.204,-2.237,-2.129,-2.173,-2.285,-2.173,-2.237,-2.159,-2.237,-2.191,-2.226,-2.176,-2.191,-2.226,-2.313,-2.142,-2.237,-2.191,0,-2.191,-2.142,-2.111,-2.09,-2.176,-2.034,-2.09,-2.09,-2.034,-2.007,-1.914,-1.976,-1.914,-1.914,-1.914,-1.831,-1.93,-1.703,-1.831,-1.849,-1.849,-1.768,-1.831,-1.782,-1.642,-1.633
0,22.472,20.518,23.022,21.471,18.868,19.723,19.723,21.024,21.024,19.313,20.125,20.125,19.313,18.385,17.889,19.313,18.974,18.974,17.72,18.028,16.763,17.72,16.763,15.811,16.763,17.088,0,16.763,21.26,33.106,21.587,17.889,13.928,14.318,15.232,15.652,13.892,14.765,14.765,14.765,15.264,14.765,15.811,15.811,16.643,15.264,14.422,15.62,15.264,16.401,15.62,16.401,17.029,0.563,0.751,0.6,0.484,0.559,0.532,0.532,0.442,0.442,0.371,0.464,0.464,0.371,0.391,0.464,0.371,0.322,0.322,0.286,0.339,0.303,0.286,0.303,0.322,0.303,0.359,0,0.303,0.719,-0.437,0.234,0.464,0.367,0.432,0.405,0.464,0.528,0.494,0.494,0.494,0.552,0.494,0.606,0.606,0.571,0.552,0.588,0.695,0.552,0.656,0.695,0.656,0.702
0,21.84,21.19,20.248,18.385,14.318,18.439,19.416,20.1,18.248,19.235,20.1,20.025,19.026,20.025,18,18.028,18.111,18.028,17.029,16.031,17.029,17.029,18,17,18,17,0,17.029,17.029,16.031,17.029,17.029,15,16,15.033,16.125,14.036,15.033,14.142,15.033,15.133,15.133,16.279,14.142,15.133,14.56,15.297,16.492,15.297,15.811,16.279,14.866,15.524,-2.863,-2.805,-2.789,-2.751,-2.709,-2.923,-2.934,-3.042,-2.976,-2.985,-3.042,-3.092,-3.089,-3.092,3.142,-3.086,-3.031,-3.086,-3.083,-3.079,3.083,-3.083,3.142,3.142,3.142,3.142,0,-3.083,-3.083,3.079,3.083,-3.083,3.142,3.142,-3.075,-3.017,-3.07,-3.075,-3,-3.075,-3.009,-3.009,-2.956,-3,-3.009,-2.863,-2.944,-2.897,-2.944,-2.82,-2.956,-2.799,-2.881
0,21.26,18.601,18.868,20.616,18.788,17,18.358,18.788,18.788,18.358,18.788,17.889,17.889,18.028,17.464,18.385,15.811,15.652,15.652,17.088,17.464,16.155,16.553,15.811,16.155,15.652,0,16.125,16.125,16.125,16.125,14.765,15.652,14.765,14.422,15.652,15,15,14.422,13.601,13.601,15,14.866,14.866,14.213,15.556,14.866,14.142,14.866,14.142,14.142,14.142,14.866,2.29,2.204,2.129,1.969,2.011,2.061,2.083,2.011,2.011,2.083,2.011,2.034,2.034,1.91,1.983,1.961,1.893,2.034,2.034,1.93,1.983,1.951,2.007,1.893,1.951,2.034,0,2.09,2.09,2.09,2.09,2.065,2.034,2.065,2.159,2.034,2.214,2.214,2.159,2.2,2.2,2.214,2.309,2.309,2.456,2.356,2.309,2.356,2.309,2.356,2.356,2.356,2.404
0,21.26,23.431,20.518,24.083,20.248,19.209,20,20,19.849,19.416,21.095,20.248,19.209,18.868,19.723,20.248,18.358,18.358,19.235,17.493,17.493,18.358,18.868,18.028,18.358,16.125,0,17.889,16.643,15.811,16.643,16.125,16.643,17.205,16.401,17,16.401,14.866,14.422,14.866,14.142,15,14.866,16.279,14.422,17.692,17.692,17.029,14.866,14.866,19.105,15.264,17.804,-0.719,-0.695,-0.82,-0.844,-0.996,-0.896,-0.927,-0.927,-0.857,-0.969,-1.022,-0.996,-0.896,-1.012,-1.039,-0.996,-1.058,-1.058,-1.084,-1.03,-1.03,-1.058,-1.012,-0.983,-1.058,-1.052,0,-1.107,-0.999,-0.965,-0.999,-1.052,-0.999,-0.951,-0.915,-1.081,-0.915,-0.833,-0.983,-0.833,-0.785,-0.927,-0.833,-0.829,-0.983,-0.825,-0.825,-0.702,-0.738,-0.833,-0.822,-0.552,-0.666
0,23.345,20.396,19.416,20.396,19.925,18.974,19.925,19.698,18.788,19.235,19.313,20.125,17.464,17.889,17.464,19.698,17.464,18.358,17,16.553,17.205,17.889,16.125,17.464,17,17.889,0,14.765,17.088,16.125,14.866,15.811,16.155,15.652,15.232,16.155,14.866,15.524,14.56,16.279,14.142,15.811,15.297,16.125,14.036,14.036,15.133,16.125,15.133,17.117,15,15.297,16.031,1.399,1.373,1.363,1.373,1.265,1.249,1.265,1.153,1.131,1.084,1.2,1.107,1.158,1.107,1.158,1.153,1.158,1.058,1.081,1.134,0.951,1.107,1.052,1.158,1.081,1.107,0,1.077,1.212,1.052,1.228,1.249,1.19,1.107,1.166,1.19,1.228,1.31,1.292,1.385,1.429,1.249,1.373,1.446,1.499,1.499,1.438,1.446,1.438,1.454,1.571,1.373,1.508
0,23.77,22.204,22.204,22.561,23.087,19.026,21.095,21,21,21.024,22.023,21,19.026,21,19.026,20,18,17.029,19.105,18.111,18.028,19,19.026,17.029,19.105,18.028,0,17.263,17.464,16.125,18.248,16.492,18.439,17.263,17.464,16.492,16.155,15.811,17.088,16.553,15.652,15.652,17.889,17,16.125,16.125,16.643,16.125,16.643,16.643,17.205,18.028,16.643,-2.886,-3.006,-3.006,-2.918,-3.055,-3.089,-3.047,3.142,3.142,-3.094,-3.096,3.142,-3.089,3.142,3.089,3.142,3.142,-3.083,-3.037,-3.031,-3.086,3.142,-3.089,-3.083,-3.037,-3.086,0,-2.967,-2.911,-3.017,-2.976,-2.897,-2.923,-2.967,-2.911,-2.897,-2.761,-2.82,-2.783,-2.705,-2.678,-2.678,-2.678,-2.652,-2.622,-2.622,-2.57,-2.622,-2.57,-2.57,-2.521,-2.554,-2.57
